Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_TSF Rdio Notcias/p_Consentir""))",Chrome 119.0.0.0,,,09-12-2023 11:03:37,09-12-2023 11:04:11,34.710s,FAILED
,,,,,,,
Test Cases/Páginas genéricas/G09 - JN,Chrome 119.0.0.0,,,09-12-2023 11:04:11,09-12-2023 11:04:19,7.932s,PASSED
"openBrowser(""https://www.jn.pt/"")",Chrome 119.0.0.0,,,09-12-2023 11:04:11,09-12-2023 11:04:13,2.184s,PASSED
maximizeWindow(STOP_ON_FAILURE),Chrome 119.0.0.0,,,09-12-2023 11:04:13,09-12-2023 11:04:14,0.129s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Page_Jornal de Notcias/p_Consentir""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:04:14,09-12-2023 11:04:15,1.634s,PASSED
"click(findTestObject(""Object Repository/Page_Jornal de Notcias/p_Consentir""))",Chrome 119.0.0.0,,,09-12-2023 11:04:15,09-12-2023 11:04:16,0.337s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Page_Jornal de Notcias/strong_Avanar""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:04:16,09-12-2023 11:04:17,1.707s,PASSED
"click(findTestObject(""Object Repository/Page_Jornal de Notcias/strong_Avanar""))",Chrome 119.0.0.0,,,09-12-2023 11:04:17,09-12-2023 11:04:18,0.925s,PASSED
"click(findTestObject(""Object Repository/Page_Jornal de Notcias/button_cancelar""))",Chrome 119.0.0.0,,,09-12-2023 11:04:18,09-12-2023 11:04:19,0.319s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Jornal de Notcias/img""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:04:19,09-12-2023 11:04:19,0.491s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,09-12-2023 11:04:19,09-12-2023 11:04:19,0.174s,PASSED
,,,,,,,
Test Cases/Páginas genéricas/G10 - Público,Chrome 119.0.0.0,,,09-12-2023 11:05:01,09-12-2023 11:05:15,13.919s,FAILED
"openBrowser(""https://www.publico.pt/"")",Chrome 119.0.0.0,,,09-12-2023 11:05:01,09-12-2023 11:05:04,2.387s,PASSED
maximizeWindow(STOP_ON_FAILURE),Chrome 119.0.0.0,,,09-12-2023 11:05:04,09-12-2023 11:05:04,0.216s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Page_PBLICO  Abrir portas onde se erguem muros/span_CONCORDO""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:05:04,09-12-2023 11:05:05,1.407s,PASSED
"click(findTestObject(""Object Repository/Page_PBLICO  Abrir portas onde se erguem muros/span_CONCORDO""))",Chrome 119.0.0.0,,,09-12-2023 11:05:05,09-12-2023 11:05:06,0.611s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Page_PBLICO  Abrir portas onde se erguem muros/div_botao fechar""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:05:06,09-12-2023 11:05:08,2.101s,PASSED
"click(findTestObject(""Object Repository/Page_PBLICO  Abrir portas onde se erguem muros/div_botao fechar""))",Chrome 119.0.0.0,,,09-12-2023 11:05:08,09-12-2023 11:05:09,0.550s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_PBLICO  Abrir portas onde se erguem muros/svg_masthead__branding__logo""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:05:09,09-12-2023 11:05:15,6.640s,FAILED
,,,,,,,
Test Cases/Páginas genéricas/G11 - Eco,Chrome 119.0.0.0,,,09-12-2023 11:06:48,09-12-2023 11:07:36,47.787s,FAILED
"openBrowser(""https://eco.sapo.pt/"")",Chrome 119.0.0.0,,,09-12-2023 11:06:48,09-12-2023 11:06:51,2.663s,PASSED
maximizeWindow(STOP_ON_FAILURE),Chrome 119.0.0.0,,,09-12-2023 11:06:51,09-12-2023 11:06:51,0.140s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Page_ECO  Economia Online/span_CONCORDO""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:06:51,09-12-2023 11:06:51,0.541s,PASSED
"click(findTestObject(""Object Repository/Page_ECO  Economia Online/span_CONCORDO""))",Chrome 119.0.0.0,,,09-12-2023 11:06:51,09-12-2023 11:06:52,0.460s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Page_ECO  Economia Online/a""), 5)",Chrome 119.0.0.0,,,09-12-2023 11:06:52,09-12-2023 11:07:01,9.276s,PASSED
"click(findTestObject(""Object Repository/Page_ECO  Economia Online/a""))",Chrome 119.0.0.0,,,09-12-2023 11:07:01,09-12-2023 11:07:36,34.692s,FAILED
